Title,SMILES,Category,Actividad
CP-593,C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,CP,1
CP-594,C1=NC=C([N]1C(C2=CC=CC=C2)C)C(=O)OC,CP,1
CP-595,C1=NC=C([N]1C(C2=CC=CC=C2)C)C(OCCC)=O,CP,1
CP-596,CN1C2CCC1CC(C2)OC(=O)[C@H](CO)c3ccccc3,CP,1
CN-156,CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,CN,0
CN-157,CN1C2CCC1CC(C2)OC(=O)C(O)c3ccccc3,CN,0
CP-597,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,CP,1
CP-598,C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)CO,CP,1
CP-599,C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,CP,1
CP-600,C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC,CP,1
CP-601,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,CP,1
CP-602,[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC,CP,1
CP-603,C(C(N1C(CCC1)=O)C(N)=O)C,CP,1
CP-604,C(N1CC(O)CC1=O)C(N)=O,CP,1
CP-605,C(N1C(CCC1)=O)C(N)=O,CP,1
CP-606,C(N1C(CCC1)=O)C(NCCN(C(C)C)C(C)C)=O,CP,1
CP-607,C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,CP,1
CP-608,C2=C(C1(C(C(=O)NC1=O)CC)C)C=CC=C2,CP,1
CP-609,C1=CC=CC=C1C2C(N(C)C(C2)=O)=O,CP,1
CP-610,C2=C(C1(C(N(C)C(C1)=O)=O)C)C=CC=C2,CP,1
CP-611,C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],CP,1
CP-612,C1=CC=CC3=C1C(C2=C(C=CC=C2)CC3)C(N)=O,CP,1
CP-613,CN(C)C(=O)COC2c1ccccc1CCc3ccccc23,CP,1
CP-614,C1=CC=CC3=C1C(C2=CC=CC=C2CC3)CC(CN(C)C)C,CP,1
CP-615,C(N1C(C(C)OC1=O)=O)C=C,CP,1
CP-616,CC1(C(NC(O1)=O)=O)C,CP,1
CP-617,C(C)C1(C)C(=O)N(C(O1)=O)C,CP,1
CP-618,CC1(C(N(C(O1)=O)C)=O)C,CP,1
CP-619,CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,CP,1
CP-620,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O,CP,1
CP-621,[C@H]23[C@@]([C@@]1(O[C@@H](O[C@@H]1C2)CCC)C(=O)CO)(C[C@H](O)[C@@]4(F)[C@H]3C[C@H](F)C5=CC(=O)CC[C@]45C)C,CP,1
CP-622,[C@@]45([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CO)=O,CP,1
CN-158,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O,CN,0
CN-159,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O[P](O)(O)=O)[C@@H](O)[C@H]2O,CN,0
CN-160,CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,CN,0
CN-161,CCCCCC1CNC(C1)C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O,CN,0
CN-162,[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CSC(F)(F)F)C3=O)C([O-])=O,CN,0
CN-163,Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CS\C=C/C#N)C3=O)C(O)=O,CN,0
CN-164,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,CN,0
CN-165,CO[C@]1(NC(=O)CSC[C@@H](N)C(O)=O)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,CN,0
CP-623,CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,CP,1
CP-624,C1=C(Cl)C=CC2=C1C(=NCCN2CC(F)(F)F)C3=CC=CC=C3F,CP,1
CP-625,C1=C(Br)C=CC2=C1C(=NCC(N2C)COC)C3=CC=CC=C3Cl,CP,1
CP-626,C1=C2C(=CC=C1)N(C(Cl)(CN=C2C3=CC=CC=C3Cl)CO)C,CP,1
CN-166,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,CN,0
CP-627,C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,CP,1
CP-628,C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)C=C,CP,1
CP-629,C(C1(C(CCC)CC)C(NC(=S)NC1=O)=O)C,CP,1
CN-167,CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(O)=O,CN,0
CN-168,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,CN,0
CN-169,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,CN,0
CN-170,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCN(C)CC3,CN,0
CN-171,OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,CN,0
CP-630,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,CP,1
CP-631,C3=C(C(N1CCN(CC1)CCOCCOCCO)C2=CC=CC=C2)C=CC(=C3)Cl.O=C(O)\C=C\C(O)=O,CP,1
CP-632,C3=C(C(N1CCN(C)CC1)C2=CC=CC=C2)C=CC(=C3)Cl,CP,1
CP-633,Cc1nnc2CN=C(c3ccccc3)c4cc(Cl)ccc4n12,CP,1
CP-634,Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,CP,1
CP-635,Clc1ccc2n3cnnc3CN=C(c4ccccc4)c2c1,CP,1
CP-636,C1=CC(=CC3=C1[N]2C(=NN=C2CN(C)C)CN=C3C4=CC=CC=C4)Cl,CP,1
CP-637,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,CP,1
CP-638,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O,CP,1
CP-639,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)=O,CP,1
CP-640,C1=C(OC)C=CC3=C1N(C2=C(C=CC=C2)S3)CCC4N(CCCC4)C,CP,1
CN-172,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CN,0
CN-173,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,CN,0
CN-174,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,CN,0
CN-175,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CN,0
CP-641,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CP,1
CP-642,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C([C@@H](C(CC1)OC(C)=O)Br)[C@@H](C2)Br)C)CC3)CC[C@@H]4[C@@H](CCCC(C)C)C)C,CP,1
CP-643,[C@H]13[C@@H]([C@@]2([C@@H](CC1)C[C@](O)(CC2)C)C)CC[C@]4([C@H]3CC[C@@H]4C(=O)C)C,CP,1
CP-644,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@H]2N(C)C)CC[C@@H]4[C@@]3(C[C@H](OCC)[C@H](C4)O)C,CP,1
CN-176,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C([O-])=O,CN,0
CN-177,CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O,CN,0
CN-178,CC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,CN,0
CN-179,CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,CN,0
CP-645,Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,CP,1
CN-180,CN=C(NCCSCc1nc[nH]c1C)NC#N,CN,0
CP-646,Cc1ncc(n1CCO)[N+]([O-])=O,CP,1
CP-647,C1=C([N](CC[S](CC)(=O)=O)C(=N1)C)[N+](=O)[O-],CP,1
CP-648,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3occc3,CP,1
CN-181,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(C)=O)/c3occc3,CN,0
CN-182,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OC(C)OC(C)=O)COC(N)=O)/c3occc3,CN,0
CN-183,COCCCC(=O)OC(C)OC(=O)C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)C(=N/OC)\c3occc3)C(=O)N12,CN,0
CP-649,Clc1cc2c(Oc3ccccc3C3CN(CC32)C)cc1,CP,1
CP-650,Clc1cc2c(Oc3ccccc3C3CNCC32)cc1,CP,1
CP-651,c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CNC1,CP,1
CP-652,c1c2c(cc(c1)Cl)[C@@H]1[C@H](c3ccccc3O2)CN(C1)C,CP,1
CP-653,CCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3,CP,1
CP-654,[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C,CP,1
CP-655,C1=CC=CC=C1N(C3(CCN(CCC2=CC=CC=C2)CC3)C(OC)=O)C(CC)=O,CP,1
CP-656,C3=C(N(C2CCN(CCC1=CC=CC=C1)CC2)C(COC)=O)C(=CC=C3)F,CP,1
CP-657,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O,CP,1
CN-184,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,CN,0
CP-658,OCC1OC(C(O)C1O)N2C=CC(=O)NC2=O,CP,1
CN-185,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,CN,0
CP-659,Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,CP,1
CN-186,Cc1onc(c2ccccc2)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@@H](N4C3=O)C(O)=O,CN,0
CN-187,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(F)cccc4Cl,CN,0
CN-188,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,CN,0
CP-660,C1CCN(CC1)Cc1cccc(c1)OCCCNC(=O)C,CP,1
CP-661,C1CCN(CC1)Cc1cc(OCCCO)ccc1,CP,1
CP-662,C1CN(CCC1)Cc1cccc(c1)OCCCNC(=O)C,CP,1
CP-663,C1CN(CCC1)Cc1cccc(c1)OCCCO,CP,1
CP-664,[Cl].CC(C)NCC(O)COc1cccc2ccccc12,CP,1
CN-189,CC(C)NCC(O)COc1cccc2ccccc12,CN,0
CP-665,C1=C(C=CC2=C1C=CC=C2)CC([NH2+]C)=NC.[Cl-],CP,1
CP-666,C2=C1C(=CC=CC1=CC=C2)OC(\C(=N\O)N)C,CP,1
CP-667,C1=CC=CC=C1C2C(N(CC)C(N2)=O)=O,CP,1
CP-668,C2=C(C1(C(N(C)C(N1)=O)=O)CC)C=CC=C2,CP,1
CP-669,C1=CC=CC=C1C2(N(C(=O)NC2=O)C)CC,CP,1
CP-670,C1=C(OC)C(=CC2=C1C(=C(C(OCC)=O)[NH]2)CCN4CCN(C3=CC=CC=C3)CC4)OC,CP,1
CP-671,C1=C(OC)C(=CC2=C1C(=C(C)[NH]2)CCN4CCN(C3=CC=CC=C3OC)CC4)OC,CP,1
CP-672,C1=C(OC)C(=CC2=C1C(=C(C)[NH]2)CCN4CCN(C3=CC=CC=C3)CC4)OC,CP,1
CP-673,C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F,CP,1
CP-674,C2=C(C1C(C)NCCO1)C=CC=C2,CP,1
CP-675,[C@H]2(C1=CC=CC=C1)[C@@H](N(CCO2)C)C,CP,1
CP-676,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3,CP,1
CP-677,C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2C)=O)C3=CCCCC3,CP,1
CP-678,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2C)C3=CCCCC3,CP,1
CP-679,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC,CP,1
CP-680,C1=C(Cl)C=CC3=C1C(C2=C(C=CC=C2)N3)CCCN(C)C,CP,1
CP-681,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCN(C)C,CP,1
CP-682,C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4,CP,1
CP-683,C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4,CP,1
CP-684,C1=C(Cl)C=CC2=C1C(=NC3=C(S2)C=CC=C3)N4CCN(CC4)C,CP,1
CP-685,C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC,CP,1
CP-686,C1=C(OC)C(=CC2=C1C(=NN=C(C2CC)C)C3=CC=C(C(=C3)OC)OC)OC,CP,1
CP-687,C2=C1C(=NN=C(CC1=CC(=C2OC)OC)C)C3=CC=C(N)C=C3,CP,1
CP-688,C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC,CP,1
CP-689,C1=CC=CC2=C1OC(CNCCCC)CO2,CP,1
CP-690,CC(C)CCNCC2COc1ccccc1O2,CP,1
CP-691,C1=NC(=NC2=C1N=C[N]2COCCO)N,CP,1
CP-692,C1=NC2=C([N]1CCC(COC(C)=O)COC(C)=O)N=C(N)N=C2,CP,1
CP-693,C1=NC2=C([N]1COC(COC(C)C)COC(C)C)N=C(N)N=C2,CP,1
CP-694,C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,CP,1
CP-695,C2=C(C1(CCCCC1)NCC)C=CC=C2,CP,1
CP-696,[C@H]1([C@](O)(CCCC1)C2=CC(=CC=C2)OC)CN(C)C,CP,1
CP-697,[C@]1(O)(C[C@@H]4N(CC1)C[C@@H]2C5=C(CCC3=CC=CC=C23)C=CC=C45)C(C)(C)C,CP,1
CP-698,[C@H]15C3=C(CCC2=C1C=CC=C2)C=CC=C3[C@H]4C[C@](C(C)C)(O)CCN4C5,CP,1
CP-699,C5=C2C1=C(CCC4=C(C1CN3CCCCC23)C=CC=C4)C=C5,CP,1
CP-700,C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,CP,1
CP-701,C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,CP,1
CP-702,CN(C)CC#CC=C2c1ccccc1C=Cc3ccccc23,CP,1
CP-703,[C@H]23OC1=C(OC(=O)C)C=CC6=C1C25C4(C[C@@H](C3(OC)C=C4)[C@](O)(CCC)C)C(N(CC5)C)C6,CP,1
CP-704,[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,CP,1
CP-705,C2=CC(=C3OC5C14C6(C(N(CC1)C)CC2=C34)CC(C5(OC)C=C6)C(O)(CCC)C)O,CP,1
CP-706,C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,CP,1
CP-707,C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,CP,1
CP-708,C1=CC=CC(=C1OC(C2=C(C=CC=C2)O)=O)C(O)=O,CP,1
CN-190,CN1C(=O)N(C)c2ncn(CCNCC(O)c3ccc(O)c(O)c3)c2C1=O,CN,0
CP-709,C1=NC3=C([N]1CCNC(CC2=CC=CC=C2)C)C(=O)N(C(=O)N3C)C,CP,1
CP-710,C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,CP,1
CN-191,CCN(CC)C(C)=NN=Cc1c(O)c2c3C(=O)C4(C)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc1c(O)c2c(O)c(C)c3O4,CN,0
CN-192,CCN(CC)C(=O)COc1cc2NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@H](C)[C@@H](OC)/C=C/O[C@@]3(C)Oc4c(C)c(O)c(c2O)c1c4C3=O)/C,CN,0
CN-193,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)/C)cc(O)c4c3C2=O,CN,0
CN-194,CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,CN,0
CN-195,COCOC(=O)C1N2C(SC1(C)C)C(N3C(=O)C(NC3(C)C)c4ccc(O)cc4)C2=O,CN,0
CN-196,COCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N3C(=O)C(NC3(C)C)c4ccccc4)C2=O,CN,0
CN-197,CC(C)c1ccccc1OCC2=NCCN2,CN,0
CN-198,CC(C)c1ccc(C)cc1OCC2=NCCN2,CN,0
CP-711,C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl,CP,1
CN-199,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,CN,0
CN-200,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+]([O-])=O)C(=O)OC)C,CN,0
CN-201,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OC)C,CN,0
CN-202,CCC(=O)O[C@H]1[C@@H](C)[C@@H](C)OC(=O)C(C)[C@@H](O[C@H]2C[C@H](OC)[C@@H](OC(=O)CC)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)C(C)C[C@@]4(CO4)C(=O)[C@@H]1C,CN,0
CN-203,COC1CC(OC(C)C1O)O[C@H]2[C@H](C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@@H](C)C[C@]4(CO4)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C,CN,0
CN-204,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(C)=O)N(C)C)[C@@H](C)C[C@@]4(CO4)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C,CN,0
CN-205,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NC(N5CCN(CCO)CC5)C(O)=O)C1=O,CN,0
CN-206,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CC5)C(=N)N=C(N)N)C1=O,CN,0
CN-207,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CCO)CC5)C1=O,CN,0
CN-208,CC(C)(C)C(=O)OCOC(=O)C1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,CN,0
CN-209,CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O,CN,0
CN-210,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,CN,0
CP-712,CCc1ccccc1N2C(=Nc3ccccc3C2=O)C,CP,1
CP-713,CC1=Nc2ccccc2C(=O)N1c3ccccc3Cl,CP,1
CP-714,Cc1ccccc1N2C(=Nc3ccccc3C2=O)C,CP,1
CP-715,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,CP,1
CP-716,C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,CP,1
CP-717,C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O,CP,1
CP-718,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC4CC4,CP,1
CP-719,[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,CP,1
CP-720,C1=C(O)C=CC4=C1C3(C(C(N(CC2CC2)CC3)C4)(C)C)CC,CP,1
CP-721,CN1C(=O)CC(=O)N(c2ccccc2)c3cc(Cl)ccc13,CP,1
CP-722,Clc1ccc2NC(=O)CC(=O)N(c3ccccc3)c2c1,CP,1
CP-723,C1=C(C(F)(F)F)C=CC3=C1N(C2=CC=CC=C2)C(CC(N3C)=O)=O,CP,1
CP-724,CCCCNc1c(cnc2n(CC)ncc12)C(=O)OCC,CP,1
CP-725,CCOC(=O)c1cnc2n(CC)ncc2c1NN=C(C)C,CP,1
CP-726,C1=N[N](C2=C1C(=C(C(=N2)C)C(OCC)=O)NCCCC)CC,CP,1
CN-211,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,CN,0
CN-212,C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,CN,0
CN-213,CC1CN(CCN1)c2cc3N(C=C(C(O)=O)C(=O)c3c(C)c2F)C4CC4,CN,0
CP-727,c1(cc(c(cc1)Cl)Cl)CC(N1CCCC[C@H]1CN1CCCC1)=O,CP,1
CP-728,c1(ccc(cc1)C(F)(F)F)CC(N1[C@@H](CCCC1)CN1CCCC1)=O,CP,1
CP-729,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](CN2CCCC2)CC(CC1)(C)C)=O,CP,1
CN-214,CN(C)CCC(c1ccccc1)c2ccccn2,CN,0
CP-730,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,CP,1
CP-731,CN(C)CCOC(C)(c1ccccc1)c2ccccn2.OC(=O)CCC(O)=O,CP,1
CP-732,CN(C)C/C=C(/c1ccc(Br)cc1)c2cccnc2,CP,1
CP-733,C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br,CP,1
CP-734,C2=C(\C(C1=CC=CN=C1)=C\CN(C)C)C=CC(=C2)Br,CP,1
CP-735,Nc1nc(Cl)nc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,CP,1
CP-736,Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,CP,1
CP-737,[C@H]3([N]2C1=C(C(=NC=N1)N)N=C2)[C@@H]([C@@H]([C@H](O3)C[S+](CC[C@@H](C([O-])=O)N)C)O)O,CP,1
CN-215,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,CN,0
CN-216,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,CN,0
CN-217,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,CN,0
CN-218,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,CN,0
CN-219,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,CN,0
CP-738,C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,CP,1
CP-739,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,CP,1
CP-740,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,CP,1
CP-741,[C@@H]36C2=C(C1=CC(=CC=C1[NH]2)Cl)CCN3C[C@H]5C[C@@H](OC(C4=CC(=C(C(=C4)OC)OC)OC)=O)[C@@H]([C@H]([C@H]5C6)C(OC)=O)OC,CP,1
CP-742,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,CP,1
CP-743,[C@]1([C@]2(C3=C(C[C@@H]1N(CC2)C)C=CC(=C3)O)C)(CCC(=O)CCCCC)C,CP,1
CP-744,C1=CC(=CC2=C1CC3C(C2(CCN3C)C)C)O,CP,1
CP-745,NC1=NC(=O)C(O1)c2ccccc2,CP,1
CP-746,C1=CC=CC=C1C2C(N=C(O2)NCC)=O,CP,1
CP-747,C1=CC=CC=C1C2OC(=NC2=O)N(C)C,CP,1
CP-748,OC1C(N2CCC1)=NC(C)=C(CCN3CCC(CC3)c4c5ccc(F)cc5on4)C2=O,CP,1
CP-749,c1(c2c(cc(F)cc2)on1)C1CCN(CCc2c(n3c([C@@H](CCC3)O)nc2C)=O)CC1,CP,1
CP-750,CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1,CP,1
CN-220,c1cccn2c1nc(c2)CCN,CN,0
CN-221,NCCc1cn2c(n1)cccc2,CN,0
CN-222,c1c(nc2n1cccc2)CCN,CN,0
CP-751,CNCCCC12CCC(c3ccccc13)c4ccccc24,CP,1
CP-752,C1=CC=C2C(=C1)C3C4=C(C2(CNC)CC3)C=CC=C4,CP,1
CP-753,C13(C4=C(C(C2=C1C=CC=C2)CC3)C=CC=C4)C[C@H](CNC)O,CP,1
